ID;Severidad_accidente;Numero_vehiculos;Numero_victimas;Dia_semana;Tipo_via;Limite_velocidad;Iluminacion;Clima;Condicion_via;Condiciones especiales;Tipo_area
200643W118126;Leve;1;1;1;Calzada;30;Oscuridad sin iluminacion;Niebla;Humeda;No;Rural
201205EE05379;Leve;2;1;4;Autovia;30;Luz_dia;Ventoso;Humeda;No;Urbano
200801PL60771;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201145RE61179;Leve;2;1;6;Calzada;50;Luz_dia;Bueno;Seca;No;Urbano
2013553C32992;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200811ND14878;Leve;2;2;6;Rotonda;60;Luz_dia;Bueno;Seca;No;Rural
200640C028960;Leve;2;1;3;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200822FA88402;Leve;2;1;2;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
201005EE01713;Leve;2;1;1;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200842I383010;Leve;3;1;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201243S014082;Leve;1;1;6;Autovia;70;Luz_dia;Bueno;Seca;No;Urbano
201043P083050;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200550C51A243;Leve;2;1;4;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200945RE46481;Leve;2;1;4;Autovia;70;0;Niebla;Seca;No;Rural
200943P284019;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200842I343409;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200814A138508;Leve;2;1;3;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
201050JI2A014;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Humeda;Si;Urbano
201201CW10508;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200506J038180;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200743P323127;Leve;2;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200532BO84405;Leve;1;2;2;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
200763CP15107;Leve;3;1;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200801CW10719;Leve;2;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;Si;Urbano
200897QB00703;Leve;4;2;2;Autovia;70;Luz_dia;LLuvioso y ventoso;Con nieve;No;Rural
200945EP35654;Leve;1;6;5;Calzada;40;Luz_dia;Bueno;Seca;No;Urbano
2008558P01371;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201437EA80242;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200742I353309;Leve;1;1;3;Rotonda;60;Oscuridad con luces encendidas;Bueno;Humeda;Si;Rural
200663CP14806;;2;1;1;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200922G000154;Leve;4;4;2;Autovia;70;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
201106G045995;Leve;2;1;4;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
201201XD80698;Leve;2;1;1;Carretera acceso;30;Luz_dia;Bueno;Seca;No;Urbano
201437EA79985;Leve;2;2;1;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
201050JC3H025;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Rural
201101EO40736;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200897LB21008;Leve;1;2;3;Calzada;60;Oscuridad sin iluminacion;Bueno;Humeda;No;Rural
200697GB70106;Leve;4;1;5;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
2014404CA1540;Leve;3;2;6;Rotonda;30;Luz_dia;Ventoso;Humeda;No;Urbano
200545RU72864;Leve;2;2;7;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201243W158112;Leve;2;2;4;Calzada;40;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200506K031116;Leve;2;1;3;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
201442I194106;Leve;2;1;5;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200706C070504;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201220H004742;;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200897GE03501;Leve;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200606XJ60081;Leve;2;2;1;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200614A068906;Leve;2;1;5;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
201406F082529;Leve;2;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201304TA13202;Leve;2;2;7;Autovia;70;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200501SX20254;Leve;1;1;6;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200505FT00685;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
200942I198905;Leve;2;1;1;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
201043W058050;Leve;2;1;6;Rotonda;40;Luz_dia;Bueno;Seca;No;Urbano
200605FF11814;Leve;3;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801ZD30796;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2012170M13052;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200705EE18282;Leve;3;1;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
2014160C04891;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201401VK30200;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200901WW50174;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201243W087042;Leve;3;1;4;Rotonda;30;Oscuridad con luces apagadas;Lluvioso;Humeda;No;Rural
200904FB09086;Leve;2;1;6;Calzada;60;Luz_dia;Bueno;Hielo;No;Urbano
200701CW10596;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200811SK19238;Leve;2;1;5;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200591NN31135;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200504CA05044;Leve;3;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201406J084754;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201420T051164;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200622DA52770;Leve;2;1;4;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
200945TA45220;Leve;1;1;7;Autovia;70;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201143W144041;Leve;2;3;4;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200897KB70511;Leve;1;1;1;Autovia;70;Luz_dia;Lluvioso;Humeda;No;Rural
201363DP34613;Leve;2;1;4;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
201201FH10104;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101TX20574;Leve;3;2;1;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201301EK40765;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301EK40458;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501TC00264;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
20114100T1063;Leve;2;1;6;Autovia;70;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
2013160B03941;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201014K119310;Leve;2;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201201MM70627;Leve;1;1;4;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200611AK21780;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201304FA13048;Leve;2;1;2;Calzada;20;Luz_dia;Bueno;Seca;No;Urbano
201101PL60366;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200901JI40552;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201220J009332;Leve;2;2;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200506X028626;Leve;2;1;1;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Rural
201105BB01440;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2005445BB0213;Leve;1;1;4;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
200704FA07187;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200501KD50072;Leve;3;3;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200901TC00274;Leve;2;1;2;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200842I304608;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201222E200746;Leve;1;1;1;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201114A089011;Leve;3;2;1;Calzada;40;Luz_dia;Lluvioso;Humeda;No;Urbano
201330C000734;Leve;2;5;6;Calzada;40;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
2009160B00640;Leve;1;1;5;Carretera acceso;70;Oscuridad sin iluminacion;Bueno;Humeda;Si;Rural
201045RU50331;Leve;2;1;6;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201101KF60473;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200642A015004;Leve;1;1;2;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200614H085706;Leve;3;2;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201245EP67956;Leve;2;1;2;Calzada;30;Oscuridad con luces encendidas;Bueno;Hielo;No;Urbano
200897KC04903;Leve;1;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200701ZD30302;Leve;1;1;7;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
201104EL11009;Leve;2;2;6;;30;Luz_dia;Niebla;Seca;No;Urbano
201260N089171;Leve;1;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201143N268091;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200901CW11228;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201034WD40560;Leve;3;2;6;Calzada;60;Oscuridad sin iluminacion;;Humeda;No;Rural
2007600DE6070;Leve;2;3;6;Calzada;60;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
201043R206090;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20063102C1368;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200834WS27048;Leve;1;1;3;Autovia;70;Oscuridad sin iluminacion;Bueno;Seca;No;Rural
200701ZD30603;Leve;2;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005555P02503;Leve;3;1;1;Autovia;40;Luz_dia;Lluvioso;Humeda;No;Urbano
200920D048303;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201163CP09611;Leve;2;3;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201197BD00410;Leve;2;1;7;Autovia;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
20074100F4959;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201404EN14089;Leve;2;1;5;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200701CP00181;Leve;2;1;2;Un solo sentido;30;Luz_dia;Bueno;Seca;No;Urbano
200601YR90290;Leve;2;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201314B066413;Leve;2;2;2;Calzada;30;Luz_dia;Ventoso;Humeda;No;Urbano
201401YE80860;Leve;2;4;7;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200906Q025567;Leve;2;2;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201232E246412;Leve;2;1;6;Calzada;40;Luz_dia;Niebla;Seca;No;Rural
2008400D02018;Leve;2;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201437EA84193;Leve;1;1;3;Rotonda;70;Luz_dia;Lluvioso;Humeda;No;Rural
201206A064065;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201242I274509;Leve;3;2;7;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201001QA10075;Leve;2;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201301QK50487;Leve;2;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
200645RE88474;Leve;1;1;7;Calzada;60;Luz_dia;Bueno;Seca;No;Urbano
201443P076014;Leve;2;1;5;Autovia;50;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201437EA78814;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200514A210605;Leve;2;1;7;Calzada;40;Luz_dia;Bueno;Humeda;No;Rural
201032B281910;Leve;2;1;3;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201201EO40060;Leve;1;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200706K082525;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201101RG40459;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201105EE06200;Leve;2;1;5;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201097AD01701;Leve;2;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200922C903156;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
200554AN43705;Leve;3;2;1;Calzada;40;Luz_dia;Bueno;Seca;No;Rural
201101XD80013;Leve;2;1;4;Carretera acceso;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200520F305501;Leve;3;2;7;Un solo sentido;30;Luz_dia;Bueno;Humeda;No;Urbano
200901CW10340;Leve;2;1;5;Un solo sentido;30;Oscuridad con luces encendidas;Nieve;Humeda;No;Urbano
201101HT20789;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201120J014291;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201401EO40126;Leve;2;1;4;Un solo sentido;30;Luz_dia;Nieve y ventoso;Humeda;No;Urbano
200550B71J086;Leve;2;1;5;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
200620H060102;Leve;2;1;4;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
200640B001280;Leve;2;2;5;Calzada;40;Luz_dia;Bueno;Humeda;No;Rural
201401CW10946;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200801HT73355;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201232E083212;Leve;3;4;6;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201001KG70482;Leve;1;1;2;Calzada;30;Oscuridad con luces encendidas;Nieve y ventoso;Hielo;No;Urbano
200806X092869;Leve;3;1;5;;70;Luz_dia;Bueno;Seca;No;Rural
200737L013922;Leve;2;1;4;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Rural
2010160A04561;Leve;1;1;3;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Rural
201401LX50252;Leve;2;2;5;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201230B002254;Leve;2;1;5;Calzada;30;Luz_dia;Ventoso;Humeda;No;Urbano
200743R026107;Leve;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Rural
201001KF60724;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201363AC35513;Leve;2;1;5;Autovia;50;Luz_dia;Bueno;Humeda;No;Rural
2007400C01361;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200701QK50227;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201001LX50284;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201397BD00612;Leve;1;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200850D21B370;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200601KG70423;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20093102C3224;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
2011400D00368;Leve;1;1;6;Calzada;30;Oscuridad con luces encendidas;Ventoso;Seca;No;Urbano
201342I173506;Leve;2;2;4;Rotonda;30;Luz_dia;Bueno;Seca;No;Urbano
2006160B04740;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201143N133091;Leve;2;2;2;Autovia;70;Luz_dia;Ventoso;Seca;No;Rural
201220W043932;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
20053102C0883;Leve;3;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201222C203824;Leve;2;1;6;Calzada;20;Luz_dia;Bueno;Seca;No;Rural
200742I415010;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200501TX20443;Leve;3;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200737L013854;Leve;2;2;6;Calzada;30;Luz_dia;Ventoso;Seca;No;Urbano
200501GD10880;Leve;2;2;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201104TA11070;Leve;4;1;3;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200697EB05201;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
201422C401457;Leve;3;1;4;Calzada;60;Luz_dia;Bueno;Hielo;No;Rural
200501HT20899;Leve;1;1;7;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200797EC70110;Leve;1;1;4;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
201401CW10248;Leve;2;1;4;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200843W051068;Leve;2;2;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200606J049903;Leve;2;2;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200897BA00811;Leve;2;1;5;Autovia;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
200905FF33350;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200842I234307;Leve;2;1;6;Autovia;30;Luz_dia;Bueno;Seca;No;Urbano
200814K037008;Leve;2;2;1;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
200534NC02624;Leve;1;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201231A050312;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005160C09800;Leve;2;1;4;Calzada;60;Oscuridad sin iluminacion;Bueno;Hielo;No;Rural
200620E091303;Leve;2;5;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20064100D0729;Leve;2;1;3;Rotonda;40;Luz_dia;Bueno;Seca;No;Urbano
201120M014501;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20053102D3435;Leve;3;1;7;Autovia;70;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201150CT2I002;Leve;1;1;2;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
20063104C3532;Leve;2;2;3;Carretera acceso;40;Luz_dia;Bueno;Humeda;No;Urbano
201145RE64289;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200750F21P833;Leve;2;1;6;Calzada;30;Luz_dia;Ventoso;Humeda;No;Urbano
200542A040308;Leve;2;1;4;Calzada;30;Luz_dia;Nieve y ventoso;Humeda;No;Rural
200601EO40160;Leve;1;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200801CW12039;Leve;1;1;5;Calzada;30;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
201120K014881;Leve;1;1;6;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201143P115011;Leve;3;2;5;Calzada;50;Luz_dia;Bueno;Humeda;No;Rural
200637G021041;Leve;2;2;1;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201097UC03511;Leve;3;1;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200530B000183;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
200530C000808;Leve;1;3;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Rural
200543P171095;Leve;2;5;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
2005160A04660;Leve;3;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
2010170M12130;Leve;2;2;3;Calzada;20;Luz_dia;Bueno;Seca;No;Urbano
200542H030507;Leve;1;1;2;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
201001MM70518;Leve;2;1;1;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200522MC47905;Leve;1;1;5;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201122F103110;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201114K186911;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200897NE03912;Leve;1;1;7;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
201005EE02168;Leve;2;2;4;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201401SX21141;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Hielo;No;Urbano
201301BS70086;Leve;2;1;3;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201105EE04674;Leve;3;1;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
2009559D04717;Leve;1;1;6;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200922D902264;Leve;1;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201343P222043;Leve;2;1;5;Calzada;20;Luz_dia;Bueno;Seca;No;Urbano
20083102D3451;Leve;3;3;2;Calzada;60;Luz_dia;Bueno;Humeda;No;Rural
200601PL60847;Leve;2;1;4;Un solo sentido;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201301RG40356;Leve;2;1;6;Autovia;50;Luz_dia;Bueno;Seca;No;Urbano
200605AA09085;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;Si;Urbano
201097NE04402;Leve;2;2;2;Calzada;60;Luz_dia;Lluvioso;Humeda;No;Rural
200901ZD30683;Leve;2;1;4;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200934NE24999;Leve;2;1;4;Calzada;30;0;Bueno;Seca;No;Rural
201401HT20889;Leve;2;1;5;Calzada;30;0;Bueno;Seca;No;Urbano
200501BS70480;Leve;1;1;7;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201150BT2D011;Leve;1;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201205BB03749;Leve;2;1;6;Calzada;30;Luz_dia;Lluvioso;Humeda;No;Urbano
201020J008960;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20124100T3114;Leve;2;1;2;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
200530B000383;Leve;2;3;3;Autovia;70;Luz_dia;Bueno;Seca;No;Rural
201201XD80405;Leve;2;1;2;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200837G025156;Leve;3;2;4;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
201232B269512;Leve;2;1;5;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201101QA10241;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200604EA06271;Leve;3;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201143N179091;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200750A31H008;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
20094100C0983;Leve;2;2;6;Rotonda;60;Luz_dia;Bueno;Seca;No;Rural
200950EC2D058;Leve;2;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Humeda;No;Urbano
201243R247102;Leve;2;1;1;Carretera acceso;70;Luz_dia;Bueno;Humeda;No;Urbano
2013400CA0588;Leve;2;1;6;Calzada;0;Luz_dia;Bueno;Seca;No;Urbano
200930D000833;Leve;2;2;1;Rotonda;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200997QC02701;Leve;2;1;1;Calzada;30;Luz_dia;Bueno;Humeda;No;Rural
200505CH00049;Leve;2;1;3;Calzada;30;Luz_dia;Ventoso;Humeda;No;Urbano
201014K003310;Leve;3;1;1;Calzada;30;Luz_dia;Nieve;Hielo;No;Urbano
200606M059032;Leve;2;1;4;Rotonda;30;Luz_dia;Bueno;Humeda;No;Urbano
201022F004198;Leve;1;1;2;Calzada;50;Luz_dia;Lluvioso;Humeda;No;Rural
200706L085847;Leve;2;2;3;Autovia;60;Luz_dia;Bueno;Seca;No;Rural
201297LA05012;Leve;1;2;7;Calzada;60;Oscuridad con luces encendidas;Ventoso;Humeda;No;Rural
201106G054275;Leve;2;1;1;Calzada;0;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
200801XD80007;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201431A021314;Leve;3;3;5;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
201201WW50970;Leve;2;1;6;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200543N012125;Leve;2;1;5;Autovia;70;Luz_dia;Bueno;Humeda;No;Rural
201401JC30712;Leve;2;2;1;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
200620D013403;Leve;3;2;4;Autovia;40;Luz_dia;Bueno;Seca;No;Urbano
200637G019279;Leve;1;1;4;Calzada;60;Luz_dia;Bueno;Seca;No;Rural
201220K004932;Leve;2;1;5;Calzada;30;Luz_dia;Bueno;Humeda;No;Urbano
201201XD80968;Leve;2;1;3;Autovia;50;Oscuridad con luces encendidas;Lluvioso;Humeda;No;Urbano
200601ZT80444;Leve;4;1;6;Calzada;30;Oscuridad con luces encendidas;Bueno;Seca;Si;Urbano
200543N182015;Leve;2;1;1;Calzada;50;Luz_dia;Bueno;Humeda;No;Urbano
200514B038505;Leve;2;1;3;Un solo sentido;30;Oscuridad con luces encendidas;Bueno;Seca;No;Urbano
201220J007132;Leve;1;2;1;Calzada;30;Oscuridad con luces encendidas;Nieve y ventoso;Humeda;No;Urbano
200732C130007;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
2011160D05901;Leve;2;2;3;Calzada;30;Luz_dia;Bueno;Seca;No;Urbano
20094100T6107;Leve;2;2;3;Autovia;70;Oscuridad sin iluminacion;Lluvioso;Humeda;No;Rural
201114B049611;Leve;2;1;3;Calzada;30;Luz_dia;Bueno;Seca;No;Rural
